regione,provincia,nome,tipo_istituto,cod_mec,indirizzo,citta,cap,email,indirizzo_web,codice_del_progetto,obiettivo,azione,stato_del_progetto,protocollo,data,ammontare_assegnato,totale_importo_pagato
SICILIA,EN,DON BOSCO,SCUOLE SECONDARIA DI PRIMO GRADO,ENMM095008,"VIA R.SANZIO,N.21",TROINA,94018,ENMM095008@istruzione.it,"",D-1-FSE-2008-706,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 5.357,14","EUR 4.117,04"
SICILIA,EN,DON BOSCO,SCUOLE SECONDARIA DI PRIMO GRADO,ENMM095008,"VIA R.SANZIO,N.21",TROINA,94018,ENMM095008@istruzione.it,"",F-1-FSE-2008-715,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 49.326,15","EUR 40.978,50"
SICILIA,EN,"""G.MAZZINI""",SCUOLE ELEMENTARI,ENEE096005,VIA MAZZINI 133,VALGUARNERA,94019,ENEE096005@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.direzionedidatticavalguarnera.it"" target=""_blank""><b>http://www.direzionedidatticavalguarnera.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-638,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.357,14","EUR 4.821,43"
SICILIA,EN,"""G.MAZZINI""",SCUOLE ELEMENTARI,ENEE096005,VIA MAZZINI 133,VALGUARNERA,94019,ENEE096005@istruzione.it,"",F-1-FSE-2008-722,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 59.332,68","EUR 52.940,41"
SICILIA,EN,G. MAGNO,ISTITUTO SUPERIORE,ENIS003008,VIA        DITTAINO  N.8,VALGUARNERA,94019,ENIS003008@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.giacomomagno.it"" target=""_blank""><b>http://www.giacomomagno.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-5-FSE-2008-332,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 64.930,14","EUR 46.072,60"
SICILIA,EN,F. LANZA - A. PAVONE,SCUOLE SECONDARIA DI PRIMO GRADO,ENMM10000E,VIA        S.ELENA,VALGUARNERA,94019,ENMM10000E@istruzione.it,"",D-1-FSE-2008-705,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 1.767,86"
SICILIA,EN,F. LANZA - A. PAVONE,SCUOLE SECONDARIA DI PRIMO GRADO,ENMM10000E,VIA        S.ELENA,VALGUARNERA,94019,ENMM10000E@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.scuolamediavalguarnera.it"" target=""_blank""><b>http://www.scuolamediavalguarnera.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-709,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 59.069,02","EUR 17.720,71"
SICILIA,EN,ISTITUTO COMPRENSIVO  DE SIMONE,ISTITUTO COMPRENSIVO,ENIC80400X,VIA CREMA 96,VILLAROSA SICILIA,94010,ENIC80400X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.icdesimone.villarosa.scuolaeservizi.it/pon.htm"" target=""_blank""><b>http://www.icdesimone.villarosa.scuolaeservizi.it/pon.htm 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-635,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.058,01"
SICILIA,EN,ISTITUTO COMPRENSIVO  DE SIMONE,ISTITUTO COMPRENSIVO,ENIC80400X,VIA CREMA 96,VILLAROSA SICILIA,94010,ENIC80400X@istruzione.it,"",B-4-FSE-2008-475,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.043,19"
SICILIA,EN,ISTITUTO COMPRENSIVO  DE SIMONE,ISTITUTO COMPRENSIVO,ENIC80400X,VIA CREMA 96,VILLAROSA SICILIA,94010,ENIC80400X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.icdesimone.villarosa.scuolaeservizi.it/pon.htm"" target=""_blank""><b>http://www.icdesimone.villarosa.scuolaeservizi.it/pon.htm 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-711,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 53.214,15","EUR 43.492,89"
SICILIA,ME,ACQUEDOLCI,ISTITUTO COMPRENSIVO,MEIC826008,"VIA A. DIAZ, 66",ACQUEDOLCI,98070,MEIC826008@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.acquedolciscuola.it"" target=""_blank""><b>http://www.acquedolciscuola.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-453,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 64.969,02","EUR 58.308,33"
SICILIA,ME,ALCARA LI FUSI,ISTITUTO COMPRENSIVO,MEIC82300R,VIA UGO FOSCOLO,ALCARA LI FUSI,98070,MEIC82300R@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.csa-me.it"" target=""_blank""><b>http://www.csa-me.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-293,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.303,57"
SICILIA,ME,ALCARA LI FUSI,ISTITUTO COMPRENSIVO,MEIC82300R,VIA UGO FOSCOLO,ALCARA LI FUSI,98070,MEIC82300R@istruzione.it,"",B-9-FSE-2008-178,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.303,57"
SICILIA,ME,ALCARA LI FUSI,ISTITUTO COMPRENSIVO,MEIC82300R,VIA UGO FOSCOLO,ALCARA LI FUSI,98070,MEIC82300R@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.csa-me.it"" target=""_blank""><b>http://www.csa-me.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1260,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 53.035,73","EUR 47.732,16"
SICILIA,ME,ALI' TERME,ISTITUTO COMPRENSIVO,MEIC83700P,PIAZZA N. PRESTIA,ALI' TERME,98021,MEIC83700P@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://pon.agenziascuola.it/allegati_utenti_3/BARE428711.doc"" target=""_blank""><b>http://pon.agenziascuola.it/allegati_utenti_3/BARE428711.doc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-439,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.279,26"
SICILIA,ME,ALI' TERME,ISTITUTO COMPRENSIVO,MEIC83700P,PIAZZA N. PRESTIA,ALI' TERME,98021,MEIC83700P@istruzione.it,"",C-1-FSE-2008-1279,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 45.568,64","EUR 33.269,41"
SICILIA,ME,ALI' TERME,ISTITUTO COMPRENSIVO,MEIC83700P,PIAZZA N. PRESTIA,ALI' TERME,98021,MEIC83700P@istruzione.it,"",D-1-FSE-2008-500,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 12.071,43","EUR 9.642,77"
SICILIA,ME,"ITCGET ""E. FERMI""",CENTRO TERRITORIALE,MECT70600X,VIA PITAGORA 42,BARCELLONA POZZO DI GOTTO,98051,METD08000A@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.itcgt-fermi.barcellonapozzodigotto.scuolaservizi.it"" target=""_blank""><b>http://www.itcgt-fermi.barcellonapozzodigotto.scuolaservizi.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",G-1-FSE-2008-292,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 80.271,42","EUR 60.357,10"
SICILIA,ME,CD I^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE022003,"VIA DEGLI STUDI, 2",BARCELLONA POZZO DI GOTTO,98051,MEEE022003@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.primadirezionedidatticacapuana.it"" target=""_blank""><b>http://www.primadirezionedidatticacapuana.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1313,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 26.672,99","EUR 20.293,24"
SICILIA,ME,CD II^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE02300V,"VIA II SALITA DEL CARMINE, 23",BARCELLONA POZZO DI GOTTO,98051,MEEE02300V@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://oc4jese2.pubblica.istruzione.it/fspublink/visualizzalinkpubbandi/ricerca_"" target=""_blank""><b>http://oc4jese2.pubblica.istruzione.it/fspublink/visualizzalinkpubbandi/ricerca_ 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-452,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 4.563,84"
SICILIA,ME,CD II^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE02300V,"VIA II SALITA DEL CARMINE, 23",BARCELLONA POZZO DI GOTTO,98051,MEEE02300V@istruzione.it,"",B-9-FSE-2008-187,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 4.570,68"
SICILIA,ME,CD II^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE02300V,"VIA II SALITA DEL CARMINE, 23",BARCELLONA POZZO DI GOTTO,98051,MEEE02300V@istruzione.it,"",F-1-FSE-2008-461,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 53.069,02","EUR 42.215,31"
SICILIA,ME,CD III^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE02400P,"VIA NINO BIXIO,2",BARCELLONA POZZO DI GOTTO,98051,MEEE02400P@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://xoomer.virgilio.it/scuolaprim-ba3/2009-BANDO%20esperti.pdf"" target=""_blank""><b>http://xoomer.virgilio.it/scuolaprim-ba3/2009-BANDO%20esperti.pdf 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-450,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 9.642,86","EUR 8.678,57"
SICILIA,ME,CD III^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE02400P,"VIA NINO BIXIO,2",BARCELLONA POZZO DI GOTTO,98051,MEEE02400P@istruzione.it,"",B-4-FSE-2008-314,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 4.821,43","EUR 4.339,29"
SICILIA,ME,CD III^BARCELLONA P.G.,SCUOLE ELEMENTARI,MEEE02400P,"VIA NINO BIXIO,2",BARCELLONA POZZO DI GOTTO,98051,MEEE02400P@istruzione.it,"",F-1-FSE-2008-457,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 50.522,09","EUR 40.024,30"
SICILIA,ME,CD 4^BARCELLONA PG,SCUOLE ELEMENTARI,MEEE07000C,VIA DEL MARE 139/1,BARCELLONA POZZO DI GOTTO,98051,MEEE07000C@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://ceraolocarmelo.blogspot.com"" target=""_blank""><b>http://ceraolocarmelo.blogspot.com 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-453,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 1.767,86"
SICILIA,ME,CD 4^BARCELLONA PG,SCUOLE ELEMENTARI,MEEE07000C,VIA DEL MARE 139/1,BARCELLONA POZZO DI GOTTO,98051,MEEE07000C@istruzione.it,"",B-4-FSE-2008-319,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Autorizzato,15951,18-12-2008,"EUR 5.892,86",""
SICILIA,ME,CD 4^BARCELLONA PG,SCUOLE ELEMENTARI,MEEE07000C,VIA DEL MARE 139/1,BARCELLONA POZZO DI GOTTO,98051,MEEE07000C@istruzione.it,"",C-1-FSE-2008-1304,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 27.500,01","EUR 8.250,00"
SICILIA,ME,CD 4^BARCELLONA PG,SCUOLE ELEMENTARI,MEEE07000C,VIA DEL MARE 139/1,BARCELLONA POZZO DI GOTTO,98051,MEEE07000C@istruzione.it,"",C-4-FSE-2008-331,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 1.767,86"
SICILIA,ME,CD 4^BARCELLONA PG,SCUOLE ELEMENTARI,MEEE07000C,VIA DEL MARE 139/1,BARCELLONA POZZO DI GOTTO,98051,MEEE07000C@istruzione.it,"",D-1-FSE-2008-516,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 11.785,72","EUR 3.535,72"
SICILIA,ME,N.1 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82400L,"VIA  SAN VITO, 29",BARCELLONA POZZO DI GOTTO,98051,MEIC82400L@istruzione.it,"",B-1-FSE-2008-429,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.205,19"
SICILIA,ME,N.1 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82400L,"VIA  SAN VITO, 29",BARCELLONA POZZO DI GOTTO,98051,MEIC82400L@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.scuoladalcontres.it/varie_pdf/decreto.pdf"" target=""_blank""><b>http://www.scuoladalcontres.it/varie_pdf/decreto.pdf 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-290,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.198,62"
SICILIA,ME,N.1 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82400L,"VIA  SAN VITO, 29",BARCELLONA POZZO DI GOTTO,98051,MEIC82400L@istruzione.it,"",C-1-FSE-2008-1244,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 55.000,01","EUR 44.166,08"
SICILIA,ME,N.1 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82400L,"VIA  SAN VITO, 29",BARCELLONA POZZO DI GOTTO,98051,MEIC82400L@istruzione.it,"",C-4-FSE-2008-312,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15951,18-12-2008,"EUR 17.678,58","EUR 13.771,25"
SICILIA,ME,N.2 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82500C,PIAZZA  S. ANTONINO,BARCELLONA POZZO DI GOTTO,98051,MEIC82500C@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://lnx.liceomedi.it/moodle2/mod/forum/discuss.php?d=1008"" target=""_blank""><b>http://lnx.liceomedi.it/moodle2/mod/forum/discuss.php?d=1008 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-309,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.160,81"
SICILIA,ME,N.2 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82500C,PIAZZA  S. ANTONINO,BARCELLONA POZZO DI GOTTO,98051,MEIC82500C@istruzione.it,"",B-9-FSE-2008-184,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.118,52"
SICILIA,ME,N.2 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82500C,PIAZZA  S. ANTONINO,BARCELLONA POZZO DI GOTTO,98051,MEIC82500C@istruzione.it,"",C-1-FSE-2008-1291,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 31.013,67","EUR 24.765,37"
SICILIA,ME,N.2 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC82500C,PIAZZA  S. ANTONINO,BARCELLONA POZZO DI GOTTO,98051,MEIC82500C@istruzione.it,"",D-1-FSE-2008-507,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 9.821,43","EUR 8.475,24"
SICILIA,ME,N.3 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC827004,VIA IMMACOLATA,BARCELLONA POZZO DI GOTTO,98051,MEIC827004@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.smgenovese.it"" target=""_blank""><b>http://www.smgenovese.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-445,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 9.821,43","EUR 8.837,41"
SICILIA,ME,N.3 BARCELLONA,ISTITUTO COMPRENSIVO,MEIC827004,VIA IMMACOLATA,BARCELLONA POZZO DI GOTTO,98051,MEIC827004@istruzione.it,"",C-1-FSE-2008-1293,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 19.642,86","EUR 17.645,12"
SICILIA,ME,I.S.BARCELLONA FERRARI,ISTITUTO SUPERIORE,MEIS01100P,VICO PICARDI,BARCELLONA POZZO DI GOTTO,98051,MEIS01100P@istruzione.it,"",C-1-FSE-2008-1308,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Autorizzato,15951,18-12-2008,"EUR 4.607,14",""
SICILIA,ME,I.S.BARCELLONA FERRARI,ISTITUTO SUPERIORE,MEIS01100P,VICO PICARDI,BARCELLONA POZZO DI GOTTO,98051,MEIS01100P@istruzione.it,"",C-5-FSE-2008-227,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 60.371,42","EUR 51.089,83"
SICILIA,ME,BARCELLONA MEDI,LICEO SCIENTIFICO,MEPS040004,VIA  SAN VITO,BARCELLONA POZZO DI GOTTO,98051,MEPS040004@istruzione.it,"",B-4-FSE-2008-317,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.302,89"
SICILIA,ME,BARCELLONA MEDI,LICEO SCIENTIFICO,MEPS040004,VIA  SAN VITO,BARCELLONA POZZO DI GOTTO,98051,MEPS040004@istruzione.it,"",C-1-FSE-2008-1303,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 20.285,72","EUR 16.426,02"
SICILIA,ME,BARCELLONA MEDI,LICEO SCIENTIFICO,MEPS040004,VIA  SAN VITO,BARCELLONA POZZO DI GOTTO,98051,MEPS040004@istruzione.it,"",C-4-FSE-2008-330,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Autorizzato,15951,18-12-2008,"EUR 9.642,87",""
SICILIA,ME,BARCELLONA MEDI,LICEO SCIENTIFICO,MEPS040004,VIA  SAN VITO,BARCELLONA POZZO DI GOTTO,98051,MEPS040004@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.liceomedi.it"" target=""_blank""><b>http://www.liceomedi.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-5-FSE-2008-225,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 38.357,13","EUR 33.831,87"
SICILIA,ME,BARCELLONA MEDI,LICEO SCIENTIFICO,MEPS040004,VIA  SAN VITO,BARCELLONA POZZO DI GOTTO,98051,MEPS040004@istruzione.it,"",E-2-FSE-2008-65,E-Sviluppare reti tra gli attori del sistema e con le istanze del territorio,"2-Interventi per la creazione di reti su diverse aree tematiche e trasversali  (educazione ambientale, interculturale, competenze di base, ecc.)",Avviato,AOODGAI 3649,09-05-2008,"EUR 7.765,28","EUR 1.974,70"
SICILIA,ME,"ITCGET ""E. FERMI""",ISTITUTO TECNICO COMMERCIALE,METD08000A,VIA        PITAGORA 42,BARCELLONA POZZO DI GOTTO,98051,METD08000A@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://Bacheca sito della scuola diriferimento- comunicazione alle scuole"" target=""_blank""><b>http://Bacheca sito della scuola diriferimento- comunicazione alle scuole 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1268,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 40.685,72","EUR 36.276,34"
SICILIA,ME,"ITCGET ""E. FERMI""",ISTITUTO TECNICO COMMERCIALE,METD08000A,VIA        PITAGORA 42,BARCELLONA POZZO DI GOTTO,98051,METD08000A@istruzione.it,"",C-4-FSE-2008-320,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 4.862,66"
SICILIA,ME,"ITCGET ""E. FERMI""",ISTITUTO TECNICO COMMERCIALE,METD08000A,VIA        PITAGORA 42,BARCELLONA POZZO DI GOTTO,98051,METD08000A@istruzione.it,"",G-1-FSE-2008-283,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 24.057,14","EUR 17.050,00"
SICILIA,ME,ITI NICOLO' COPERNICO,ISTITUTO TECNICO INDUSTRIALE,METF03000G,VIA        ROMA 250,BARCELLONA POZZO DI GOTTO,98051,METF03000G@istruzione.it,"",B-9-FSE-2008-180,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15951,18-12-2008,"EUR 4.821,43","EUR 1.446,43"
