regione,provincia,nome,tipo_istituto,cod_mec,indirizzo,citta,cap,email,indirizzo_web,codice_del_progetto,obiettivo,azione,stato_del_progetto,protocollo,data,ammontare_assegnato,totale_importo_pagato
PUGLIA,FG,ALDO MORO,LICEO SCIENTIFICO,FGPS160006,"VIA    VANVITELLI, 1",MARGHERITA DI SAVOIA,71044,FGPS160006@istruzione.it,"",C-5-FSE-2007-316,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,5823,20-12-2007,"EUR 46.342,28","EUR 45.287,95"
PUGLIA,FG,DOMENICO SAVIO,ISTITUTO COMPRENSIVO,FGIC80800P,VIA        M. D'AZEGLIO        1,MATTINATA,71030,FGIC80800P@istruzione.it,"",B-1-FSE-2007-1288,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.889,83"
PUGLIA,FG,TANCREDI,SCUOLE ELEMENTARI,FGEE056006,"VIA TANCREDI, 1",MONTE SANT'ANGELO,71037,FGEE056006@istruzione.it,"",B-1-FSE-2007-1212,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 12.053,55","EUR 11.667,62"
PUGLIA,FG,TANCREDI,SCUOLE ELEMENTARI,FGEE056006,"VIA TANCREDI, 1",MONTE SANT'ANGELO,71037,FGEE056006@istruzione.it,"",D-1-FSE-2007-769,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 4.017,85","EUR 4.008,54"
PUGLIA,FG,TANCREDI,SCUOLE ELEMENTARI,FGEE056006,"VIA TANCREDI, 1",MONTE SANT'ANGELO,71037,FGEE056006@istruzione.it,"",F-1-FSE-2007-663,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,5823,20-12-2007,"EUR 42.042,85","EUR 40.654,80"
PUGLIA,FG,VINCENZO AMICARELLI,ISTITUTO COMPRENSIVO,FGIC83000X,PIAZZA     DANTE ALIGHIERI     1,MONTE SANT'ANGELO,71037,FGIC83000X@istruzione.it,"",B-1-FSE-2007-1125,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 5.089,28","EUR 5.057,22"
PUGLIA,FG,VINCENZO AMICARELLI,ISTITUTO COMPRENSIVO,FGIC83000X,PIAZZA     DANTE ALIGHIERI     1,MONTE SANT'ANGELO,71037,FGIC83000X@istruzione.it,"",D-1-FSE-2007-714,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 11.678,56","EUR 10.114,46"
PUGLIA,FG,VINCENZO AMICARELLI,ISTITUTO COMPRENSIVO,FGIC83000X,PIAZZA     DANTE ALIGHIERI     1,MONTE SANT'ANGELO,71037,FGIC83000X@istruzione.it,"",F-1-FSE-2007-608,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,5823,20-12-2007,"EUR 49.497,00","EUR 46.019,22"
PUGLIA,FG,GIOVANNI VENTITREESIMO,ISTITUTO COMPRENSIVO,FGIC83100Q,VIA S. ANTONIO ABATE 92,MONTE SANT'ANGELO,71037,FGIC83100Q@istruzione.it,"",C-1-FSE-2007-1590,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 16.978,56","EUR 15.178,56"
PUGLIA,FG,GIAN TOMMASO GIORDANI,ISTITUTO SUPERIORE,FGIS001004,VIA        ORTO CAPPUCCINI 1,MONTE SANT'ANGELO,71037,FGIS001004@istruzione.it,"",B-1-FSE-2007-1070,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 4.285,71","EUR 4.268,99"
PUGLIA,FG,GIAN TOMMASO GIORDANI,ISTITUTO SUPERIORE,FGIS001004,VIA        ORTO CAPPUCCINI 1,MONTE SANT'ANGELO,71037,FGIS001004@istruzione.it,"",B-4-FSE-2007-608,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.834,89"
PUGLIA,FG,GIAN TOMMASO GIORDANI,ISTITUTO SUPERIORE,FGIS001004,VIA        ORTO CAPPUCCINI 1,MONTE SANT'ANGELO,71037,FGIS001004@istruzione.it,"",B-9-FSE-2007-272,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.879,85"
PUGLIA,FG,GIAN TOMMASO GIORDANI,ISTITUTO SUPERIORE,FGIS001004,VIA        ORTO CAPPUCCINI 1,MONTE SANT'ANGELO,71037,FGIS001004@istruzione.it,"",C-1-FSE-2007-1368,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 28.571,40","EUR 28.511,90"
PUGLIA,FG,GIAN TOMMASO GIORDANI,ISTITUTO SUPERIORE,FGIS001004,VIA        ORTO CAPPUCCINI 1,MONTE SANT'ANGELO,71037,FGIS001004@istruzione.it,"",C-5-FSE-2007-263,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,5823,20-12-2007,"EUR 44.571,42","EUR 43.922,05"
PUGLIA,FG,ISTITUTO COMPRENSIVO DON BOSCO,ISTITUTO COMPRENSIVO,FGIC83200G,"VIA FOGGIA,S.N.C.",ORDONA,71040,FGIC83200G@istruzione.it,"",B-1-FSE-2007-1229,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 5.089,28","EUR 5.021,98"
PUGLIA,FG,ISTITUTO COMPRENSIVO DON BOSCO,ISTITUTO COMPRENSIVO,FGIC83200G,"VIA FOGGIA,S.N.C.",ORDONA,71040,FGIC83200G@istruzione.it,"",B-9-FSE-2007-302,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,5823,20-12-2007,"EUR 5.089,28","EUR 4.487,95"
PUGLIA,FG,ISTITUTO COMPRENSIVO DON BOSCO,ISTITUTO COMPRENSIVO,FGIC83200G,"VIA FOGGIA,S.N.C.",ORDONA,71040,FGIC83200G@istruzione.it,"",D-1-FSE-2007-779,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 5.089,28","EUR 5.013,38"
PUGLIA,FG,ISTITUTO COMPRENSIVO DON BOSCO,ISTITUTO COMPRENSIVO,FGIC83200G,"VIA FOGGIA,S.N.C.",ORDONA,71040,FGIC83200G@istruzione.it,"",F-1-FSE-2007-678,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,5823,20-12-2007,"EUR 55.235,71","EUR 54.812,36"
PUGLIA,FG,VIA VITTORIO VENETO,SCUOLE ELEMENTARI,FGEE06000T,VIA VITTORIO VENETO 1,ORTA NOVA,71045,FGEE06000T@istruzione.it,"",B-1-FSE-2007-1282,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 11.785,70","EUR 11.704,02"
PUGLIA,FG,VIA VITTORIO VENETO,SCUOLE ELEMENTARI,FGEE06000T,VIA VITTORIO VENETO 1,ORTA NOVA,71045,FGEE06000T@istruzione.it,"",B-9-FSE-2007-313,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.691,93"
PUGLIA,FG,VIA A. SCARABINO,SCUOLE ELEMENTARI,FGEE06100N,VIA A. SCARABINO,ORTA NOVA,71045,FGEE06100N@istruzione.it,"",B-1-FSE-2007-1294,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.892,85"
PUGLIA,FG,VIA A. SCARABINO,SCUOLE ELEMENTARI,FGEE06100N,VIA A. SCARABINO,ORTA NOVA,71045,FGEE06100N@istruzione.it,"",B-4-FSE-2007-726,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.892,85"
PUGLIA,FG,SANDRO PERTINI,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM134005,VIA  L. DA VINCI,ORTA NOVA,71045,FGMM134005@istruzione.it,"",B-4-FSE-2007-606,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,5823,20-12-2007,"EUR 5.089,28","EUR 4.229,78"
PUGLIA,FG,SANDRO PERTINI,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM134005,VIA  L. DA VINCI,ORTA NOVA,71045,FGMM134005@istruzione.it,"",C-1-FSE-2007-1364,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 10.993,57","EUR 7.808,71"
PUGLIA,FG,SANDRO PERTINI,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM134005,VIA  L. DA VINCI,ORTA NOVA,71045,FGMM134005@istruzione.it,"",D-1-FSE-2007-681,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 10.446,42","EUR 7.765,48"
PUGLIA,FG,SANDRO PERTINI,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM134005,VIA  L. DA VINCI,ORTA NOVA,71045,FGMM134005@istruzione.it,"",F-1-FSE-2007-581,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,5823,20-12-2007,"EUR 58.421,42","EUR 52.731,53"
PUGLIA,FG,"I.P.S.S.C.T. ""ADRIANO OLIVETTI""",IST PROF PER I SERVIZI COMMERCIALI E TURISTICI,FGRC030002,VIA DUE GIUGNO,ORTA NOVA,71045,FGRC030002@istruzione.it,"",C-1-FSE-2007-1389,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 40.499,99","EUR 36.572,68"
PUGLIA,FG,"I.P.S.S.C.T. ""ADRIANO OLIVETTI""",IST PROF PER I SERVIZI COMMERCIALI E TURISTICI,FGRC030002,VIA DUE GIUGNO,ORTA NOVA,71045,FGRC030002@istruzione.it,"",C-5-FSE-2007-270,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,5823,20-12-2007,"EUR 12.678,56","EUR 11.724,42"
PUGLIA,FG,"I.P.S.S.C.T. ""ADRIANO OLIVETTI""",IST PROF PER I SERVIZI COMMERCIALI E TURISTICI,FGRC030002,VIA DUE GIUGNO,ORTA NOVA,71045,FGRC030002@istruzione.it,"",D-1-FSE-2007-691,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 10.928,57","EUR 10.928,57"
PUGLIA,FG,LIBETTA,ISTITUTO COMPRENSIVO,FGIC83300B,"VIA DELLA LIBERTA', 2",PESCHICI,71010,FGIC83300B@istruzione.it,"",B-4-FSE-2007-677,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.769,37"
PUGLIA,FG,LIBETTA,ISTITUTO COMPRENSIVO,FGIC83300B,"VIA DELLA LIBERTA', 2",PESCHICI,71010,FGIC83300B@istruzione.it,"",B-7-FSE-2007-196,B-Migliorare le competenze del personale della scuola e dei docenti,7-Interventi individualizzati e per l'auto-aggiornamento del personale scolastico (per questo bando limitatamente all'apprendimento linguisitico),Avviato,5823,20-12-2007,"EUR 9.821,42","EUR 9.621,33"
PUGLIA,FG,LIBETTA,ISTITUTO COMPRENSIVO,FGIC83300B,"VIA DELLA LIBERTA', 2",PESCHICI,71010,FGIC83300B@istruzione.it,"",D-1-FSE-2007-766,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.756,77"
PUGLIA,FG,LIBETTA,ISTITUTO COMPRENSIVO,FGIC83300B,"VIA DELLA LIBERTA', 2",PESCHICI,71010,FGIC83300B@istruzione.it,"",F-1-FSE-2007-662,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,5823,20-12-2007,"EUR 46.821,42","EUR 38.576,04"
PUGLIA,FG,GIOVANNI VENTITREESIMO,ISTITUTO COMPRENSIVO,FGIC81000P,VIA        MAZZINI,PIETRAMONTECORVINO,71038,FGIC81000P@istruzione.it,"",B-4-FSE-2007-650,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.892,85"
PUGLIA,FG,G. FALCONE,ISTITUTO COMPRENSIVO,FGIC834007,PIAZZA PADRE PIO,RODI GARGANICO,71012,FGIC834007@istruzione.it,"",C-1-FSE-2007-1359,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 64.999,53","EUR 58.928,53"
PUGLIA,FG,RODI GARGANICO,ISTITUTO SUPERIORE,FGIS01300A,VIA        G. ALTOMARE 10,RODI GARGANICO,71012,FGIS01300A@istruzione.it,"",B-1-FSE-2007-1012,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 11.785,70","EUR 10.772,67"
PUGLIA,FG,RODI GARGANICO,ISTITUTO SUPERIORE,FGIS01300A,VIA        G. ALTOMARE 10,RODI GARGANICO,71012,FGIS01300A@istruzione.it,"",C-1-FSE-2007-1285,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 43.214,24","EUR 39.783,36"
PUGLIA,FG,DE AMICIS,SCUOLE ELEMENTARI,FGEE069008,PIAZZA LOPEZ,SAN FERDINANDO DI PUGLIA,71046,FGEE069008@istruzione.it,"",B-1-FSE-2007-1301,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 5.892,85","EUR 5.892,85"
PUGLIA,FG,DE AMICIS,SCUOLE ELEMENTARI,FGEE069008,PIAZZA LOPEZ,SAN FERDINANDO DI PUGLIA,71046,FGEE069008@istruzione.it,"",D-1-FSE-2007-820,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 19.642,84","EUR 18.028,68"
PUGLIA,FG,PROF. MICHELE DELL'AQUILA,ISTITUTO SUPERIORE,FGIS023001,VIA        GRAMSCI,SAN FERDINANDO DI PUGLIA,71046,FGIS023001@istruzione.it,"",C-1-FSE-2007-1159,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 56.607,12","EUR 56.607,12"
PUGLIA,FG,PROF. MICHELE DELL'AQUILA,ISTITUTO SUPERIORE,FGIS023001,VIA        GRAMSCI,SAN FERDINANDO DI PUGLIA,71046,FGIS023001@istruzione.it,"",D-1-FSE-2007-594,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 7.142,85","EUR 7.142,85"
PUGLIA,FG,PROF. MICHELE DELL'AQUILA,ISTITUTO SUPERIORE,FGIS023001,VIA        GRAMSCI,SAN FERDINANDO DI PUGLIA,71046,FGIS023001@istruzione.it,"",G-1-FSE-2007-200,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,5823,20-12-2007,"EUR 7.714,28","EUR 7.714,28"
PUGLIA,FG,MM GIOVANNI VENTITREESIMO,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM084009,VIA        OFANTO,SAN FERDINANDO DI PUGLIA,71046,FGMM084009@istruzione.it,"",B-4-FSE-2007-593,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,5823,20-12-2007,"EUR 5.357,14","EUR 5.262,87"
PUGLIA,FG,MM GIOVANNI VENTITREESIMO,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM084009,VIA        OFANTO,SAN FERDINANDO DI PUGLIA,71046,FGMM084009@istruzione.it,"",C-1-FSE-2007-1331,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 60.714,24","EUR 48.752,23"
PUGLIA,FG,MM GIOVANNI VENTITREESIMO,SCUOLE SECONDARIA DI PRIMO GRADO,FGMM084009,VIA        OFANTO,SAN FERDINANDO DI PUGLIA,71046,FGMM084009@istruzione.it,"",C-4-FSE-2007-337,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,5823,20-12-2007,"EUR 4.214,28","EUR 3.431,28"
PUGLIA,FG,ALESSANDRO DE BONIS,CENTRO TERRITORIALE,FGCT705004,CORSO ROMA,SAN GIOVANNI ROTONDO,71013,FGIC84400T@istruzione.it,"",G-1-FSE-2007-234,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,5823,20-12-2007,"EUR 94.629,97","EUR 90.499,97"
PUGLIA,FG,MELCHIONDA MICHELE,SCUOLE ELEMENTARI,FGEE071008,VIALE KENNEDY - 15,SAN GIOVANNI ROTONDO,71013,FGEE071008@istruzione.it,"",B-1-FSE-2007-1264,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 7.142,85","EUR 7.142,85"
PUGLIA,FG,MELCHIONDA MICHELE,SCUOLE ELEMENTARI,FGEE071008,VIALE KENNEDY - 15,SAN GIOVANNI ROTONDO,71013,FGEE071008@istruzione.it,"",F-1-FSE-2007-700,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,5823,20-12-2007,"EUR 104.936,84","EUR 82.751,72"
PUGLIA,FG,ALESSANDRO DE BONIS,ISTITUTO COMPRENSIVO,FGIC84400T,CORSO      ROMA,SAN GIOVANNI ROTONDO,71013,FGIC84400T@istruzione.it,"",C-1-FSE-2007-1271,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 47.545,68","EUR 39.285,68"
PUGLIA,FG,ALESSANDRO DE BONIS,ISTITUTO COMPRENSIVO,FGIC84400T,CORSO      ROMA,SAN GIOVANNI ROTONDO,71013,FGIC84400T@istruzione.it,"",D-1-FSE-2007-635,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 12.821,42","EUR 9.821,42"
PUGLIA,FG,IM MARIA IMMACOLATA,ISTITUTO MAGISTRALE,FGPM05000Q,"PIAZZA     EUROPA, 37",SAN GIOVANNI ROTONDO,71013,FGPM05000Q@istruzione.it,"",B-1-FSE-2007-945,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 4.285,71","EUR 4.285,71"
PUGLIA,FG,IM MARIA IMMACOLATA,ISTITUTO MAGISTRALE,FGPM05000Q,"PIAZZA     EUROPA, 37",SAN GIOVANNI ROTONDO,71013,FGPM05000Q@istruzione.it,"",B-7-FSE-2007-142,B-Migliorare le competenze del personale della scuola e dei docenti,7-Interventi individualizzati e per l'auto-aggiornamento del personale scolastico (per questo bando limitatamente all'apprendimento linguisitico),Avviato,5823,20-12-2007,"EUR 7.285,71","EUR 5.165,71"
PUGLIA,FG,IM MARIA IMMACOLATA,ISTITUTO MAGISTRALE,FGPM05000Q,"PIAZZA     EUROPA, 37",SAN GIOVANNI ROTONDO,71013,FGPM05000Q@istruzione.it,"",C-1-FSE-2007-1179,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 31.571,40","EUR 31.570,00"
PUGLIA,FG,IM MARIA IMMACOLATA,ISTITUTO MAGISTRALE,FGPM05000Q,"PIAZZA     EUROPA, 37",SAN GIOVANNI ROTONDO,71013,FGPM05000Q@istruzione.it,"",C-5-FSE-2007-231,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,5823,20-12-2007,"EUR 34.285,71","EUR 34.284,36"
PUGLIA,FG,IM MARIA IMMACOLATA,ISTITUTO MAGISTRALE,FGPM05000Q,"PIAZZA     EUROPA, 37",SAN GIOVANNI ROTONDO,71013,FGPM05000Q@istruzione.it,"",D-1-FSE-2007-600,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 7.285,71","EUR 4.285,71"
PUGLIA,FG,"IST.PROF. SERV.ALB.E RIST.NE ""M.LECCE""",IST PROF  ALBERGHIERO,FGRH060003,VIA PALESTRO,SAN GIOVANNI ROTONDO,71013,FGRH060003@istruzione.it,"",B-9-FSE-2007-295,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,5823,20-12-2007,"EUR 9.821,42","EUR 2.750,00"
PUGLIA,FG,ALDO AMADUZZI,ISTITUTO TECNICO COMMERCIALE,FGTD200007,"VIA        MONTEBELLO, 2",SAN GIOVANNI ROTONDO,71013,FGTD200007@istruzione.it,"",B-1-FSE-2007-1191,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 4.821,42","EUR 4.808,10"
PUGLIA,FG,ALDO AMADUZZI,ISTITUTO TECNICO COMMERCIALE,FGTD200007,"VIA        MONTEBELLO, 2",SAN GIOVANNI ROTONDO,71013,FGTD200007@istruzione.it,"",C-1-FSE-2007-1529,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 28.107,13","EUR 26.332,13"
PUGLIA,FG,ALDO AMADUZZI,ISTITUTO TECNICO COMMERCIALE,FGTD200007,"VIA        MONTEBELLO, 2",SAN GIOVANNI ROTONDO,71013,FGTD200007@istruzione.it,"",D-1-FSE-2007-759,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,5823,20-12-2007,"EUR 17.678,55","EUR 17.676,84"
PUGLIA,FG,LUIGI DI MAGGIO,ISTITUTO TECNICO INDUSTRIALE,FGTF03000G,CORSO      ROMA 119,SAN GIOVANNI ROTONDO,71013,FGTF03000G@istruzione.it,"",B-1-FSE-2007-953,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,5823,20-12-2007,"EUR 4.821,42","EUR 4.821,42"
PUGLIA,FG,LUIGI DI MAGGIO,ISTITUTO TECNICO INDUSTRIALE,FGTF03000G,CORSO      ROMA 119,SAN GIOVANNI ROTONDO,71013,FGTF03000G@istruzione.it,"",C-1-FSE-2007-1194,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,5823,20-12-2007,"EUR 20.892,84","EUR 20.892,82"
