GENERAL QUIMICA SA,Mejorar la empleabilidad de las personas desempleadas,"2.533,46"
GENERAL RISK & ENGINEERING SL,Mejorar la empleabilidad de las personas desempleadas,"259,71"
GENERAL TECHNOLOGIES CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"938,68"
"GENERAL TEXTIL MODE,SRL",Mejorar la empleabilidad de las personas desempleadas,"290,40"
GENERAL TOURS SA,Mejorar la empleabilidad de las personas desempleadas,"243,14"
"GENERAL VIRTUAL BLISTER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.546,52"
GENERAL WATER SYSTEMS SL,Mejorar la empleabilidad de las personas desempleadas,"46,62"
GENERAL WOLDER SA,Mejorar la empleabilidad de las personas desempleadas,"433,30"
GENERAL YAGUE 8 SL,Mejorar la empleabilidad de las personas desempleadas,"568,89"
GENERALFILTER IBERICA SA,Mejorar la empleabilidad de las personas desempleadas,"1.019,91"
GENERALI ESPANA HOLDING DE ENTIDADES DESEGUROS SA,Mejorar la empleabilidad de las personas desempleadas,"913,68"
GENERALITAT DE CATALUNYA,Prevencion del abandono escolar y refuerzo de la formacion inicial,"787.355,04"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GENERALITAT DE CATALUNYA,Promover reformas en los sistemas de educacion y formacion que fomenten la empleabilidad yaprendizaje,"286.679,00"
"GENERAL-LIM,S.L",Mejorar la empleabilidad de las personas desempleadas,"254,76"
"GENERATION JAK, S.L.",Mejorar la empleabilidad de las personas desempleadas,"89,71"
GENERAZION CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"544,47"
"GENERIS INVER ESPANA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"376,59"
"GENERIS MANAGEMENT, SL",Mejorar la empleabilidad de las personas desempleadas,"133,30"
GENERIX BIODERMA SL,Mejorar la empleabilidad de las personas desempleadas,"1.051,09"
GENEROS DE PUNTO BOUMAR SL,Mejorar la empleabilidad de las personas desempleadas,"3.609,79"
GENEROS DE PUNTO CERDAN SL,Mejorar la empleabilidad de las personas desempleadas,"278,57"
"GENEROS DE PUNTO CLARIN, SA",Mejorar la empleabilidad de las personas desempleadas,"1.255,77"
GENEROS DE PUNTO D & D SCCL,Mejorar la empleabilidad de las personas desempleadas,"3.933,33"
GENEROS DE PUNTO FABRES SA,Mejorar la empleabilidad de las personas desempleadas,"2.467,79"
GENEROS DE PUNTO GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.008,14"
GENEROS DE PUNTO IVAN SL,Mejorar la empleabilidad de las personas desempleadas,"2.612,50"
GENEROS DE PUNTO JESMAN CB,Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
GENEROS DE PUNTO JORDA SL,Mejorar la empleabilidad de las personas desempleadas,"400,00"
GENEROS DE PUNTO JUPER SL,Mejorar la empleabilidad de las personas desempleadas,"1.890,00"
GENEROS DE PUNTO MARES SL,Mejorar la empleabilidad de las personas desempleadas,"56,25"
GENEROS DE PUNTO MAVE SL,Mejorar la empleabilidad de las personas desempleadas,"2.456,60"
GENEROS DE PUNTO MOLLA SL,Mejorar la empleabilidad de las personas desempleadas,"8.566,74"
GENEROS DE PUNTO MONTOTO SA,Mejorar la empleabilidad de las personas desempleadas,"33.869,82"
GENEROS DE PUNTO PERELLO SL,Mejorar la empleabilidad de las personas desempleadas,"1.597,72"
"GENEROS DE PUNTO PONENT, SL.",Mejorar la empleabilidad de las personas desempleadas,"3.738,65"
"GENESAL CM, S.L.",Mejorar la empleabilidad de las personas desempleadas,"7.478,14"
"GENESCA MOLIST, SL",Mejorar la empleabilidad de las personas desempleadas,"651,61"
GENESIS SEGUROS GENERALES SA DE,Mejorar la empleabilidad de las personas desempleadas,"15.997,33"
SEGUROS Y REASEGUROS,,
GENESIS XXI SL,Mejorar la empleabilidad de las personas desempleadas,"441,50"
"GENESIS, SL DE MARKETING Y",Mejorar la empleabilidad de las personas desempleadas,"346,76"
COMUNICACION,,
GENETSIS PARTNERS SA,Mejorar la empleabilidad de las personas desempleadas,"864,09"
"GENEVA FONDO INMOBILIARIO, S.A",Mejorar la empleabilidad de las personas desempleadas,"334,09"
"GENFARMA LABORATORIO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"576,49"
GENFILTRO SL,Mejorar la empleabilidad de las personas desempleadas,"356,67"
GENFINS SA,Mejorar la empleabilidad de las personas desempleadas,"2.480,58"
GENIAL LOGISTICA SLL,Mejorar la empleabilidad de las personas desempleadas,"548,83"
"GENIAROL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.471,13"
GENIL 48 SL,Mejorar la empleabilidad de las personas desempleadas,"2.656,11"
"GENIL DES DE 1971, SL",Mejorar la empleabilidad de las personas desempleadas,"2.957,64"
GENIL MONTAJES INDUSTRIALES SL,Mejorar la empleabilidad de las personas desempleadas,"415,48"
"GENIO ENGINEERING, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"1.026,69"
GENISE SL,Mejorar la empleabilidad de las personas desempleadas,"2.755,28"
"GENLEY FOMENTO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"583,33"
GENNER SPAIN SL,Mejorar la empleabilidad de las personas desempleadas,"935,48"
"GENOGESTION SOFTWARE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GENOMICA SAU,Mejorar la empleabilidad de las personas desempleadas,"2.872,03"
"GENOR ASESORES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.739,03"
"GENOTEC INSTALACIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.301,82"
GENOTER SA,Mejorar la empleabilidad de las personas desempleadas,"3.215,20"
GENOVA MEDIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.280,77"
GENOVA RIB S SA,Mejorar la empleabilidad de las personas desempleadas,"2.489,34"
"GENOX FARMA, SL",Mejorar la empleabilidad de las personas desempleadas,"339,97"
GENPACT BUSINESS COMMUNICATIONS,Mejorar la empleabilidad de las personas desempleadas,"145,56"
EXPERTS SL,,
GENPACT STRATEGY CONSULTANTS SL,Mejorar la empleabilidad de las personas desempleadas,"3.549,25"
GENPER SA,Mejorar la empleabilidad de las personas desempleadas,"3.168,88"
"GENSER CONTROL, SL",Mejorar la empleabilidad de las personas desempleadas,"2.296,57"
GENSER SL,Mejorar la empleabilidad de las personas desempleadas,"132,79"
"GENT DE XARA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"522,59"
"GENT GRAN 2008,S.L.",Mejorar la empleabilidad de las personas desempleadas,"551,12"
"GENT SOBRERODES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"240,80"
"GENTALIA 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"5.468,89"
GENTAR ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"816,65"
GENTE DE LA SAFOR EDITORIAL S.L.,Mejorar la empleabilidad de las personas desempleadas,"583,33"
"GENTE EN BARCELONA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"304,16"
"GENTE EN MADRID, S.L.",Mejorar la empleabilidad de las personas desempleadas,"32.242,18"
GENTE FITNESS SL EN CONSTITUCION,Mejorar la empleabilidad de las personas desempleadas,"512,34"
GENTEC SA,Mejorar la empleabilidad de las personas desempleadas,"1.137,07"
"GENTILIS GRUP, SL",Mejorar la empleabilidad de las personas desempleadas,"752,55"
GENTIUM WORK E.T.T. SLL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GENTLEMAN LEATHER SL,Mejorar la empleabilidad de las personas desempleadas,"1.091,93"
GENYAL ENERGIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.019,91"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GENYCA INNOVA ANALISIS Y DIAGNOSTICO,Mejorar la empleabilidad de las personas desempleadas,"1.514,55"
GENETICO SL,,
GENYS COMPUTER SL,Mejorar la empleabilidad de las personas desempleadas,"800,00"
"GENYVAN,C.B",Mejorar la empleabilidad de las personas desempleadas,"283,26"
GENZ OPTICAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.100,00"
GENZYME SL,Mejorar la empleabilidad de las personas desempleadas,"1.800,00"
GEO SOLAR SL,Mejorar la empleabilidad de las personas desempleadas,"288,01"
GEOB CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1.286,59"
GEOBRUGG IBERICA SA,Mejorar la empleabilidad de las personas desempleadas,"598,11"
GEOCASA IMMOBILIARIA SL,Mejorar la empleabilidad de las personas desempleadas,"229,97"
"GEOCENTRUM ENGINYERS, SL",Mejorar la empleabilidad de las personas desempleadas,"790,95"
GEOCHELONE SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GEOCIVIL SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GEOCONTROL SA,Mejorar la empleabilidad de las personas desempleadas,"4.552,92"
"GEODATA SISTEMAS, SL",Mejorar la empleabilidad de las personas desempleadas,"3.351,12"
GEODECAN SL,Mejorar la empleabilidad de las personas desempleadas,"106,56"
GEODIS IBERIA SA,Mejorar la empleabilidad de las personas desempleadas,"1.128,56"
"GEOFISICA APLICADA CONSULTORES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.322,92"
GEOFISICA MAR Y TIERRA SA,Mejorar la empleabilidad de las personas desempleadas,"3.145,53"
GEOFORESTA SL,Mejorar la empleabilidad de las personas desempleadas,"35,52"
GEOGENIL SL,Mejorar la empleabilidad de las personas desempleadas,"662,19"
GEOGRAFIA APLICADA S.L.,Mejorar la empleabilidad de las personas desempleadas,"195,09"
"GEOGRAMA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.873,36"
"GEOINCI, GABINETE DE ESTUDIOS Y",Mejorar la empleabilidad de las personas desempleadas,"2.639,38"
PROYECTOS SL,,
"GEOINFORMATICOS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.665,89"
GEOLARD 2005 SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GEOLOGIA Y ESTUDIOS AMBIENTALES DEL,Mejorar la empleabilidad de las personas desempleadas,"432,06"
SUELO TECNIA SL,,
"GEOLOGIA,MEDIO AMBIENTE,SEGURIDAD",Mejorar la empleabilidad de las personas desempleadas,"455,96"
"INTERNACIONAL, S.L.",,
GEOLOGOS DEL MUNDO,Mejorar la empleabilidad de las personas desempleadas,"1.267,29"
"GEOMANAGING ESPANA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.178,82"
GEONICA SA,Mejorar la empleabilidad de las personas desempleadas,"2.653,34"
"GEONOR SONDEOS Y PERFORACIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.357,11"
"GEOPAYMA, S.A.",Mejorar la empleabilidad de las personas desempleadas,"2.218,19"
GEOPRIN SA,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GEORGENNNSIMON SL,Mejorar la empleabilidad de las personas desempleadas,"769,66"
GEORGES RECH IBERICA SA,Mejorar la empleabilidad de las personas desempleadas,"13.899,18"
GEORGIAN ALTERNATIVE MEDICINE ESPANA SL,Mejorar la empleabilidad de las personas desempleadas,"3.586,42"
GEORGINA LOCUTORIO S.L.,Mejorar la empleabilidad de las personas desempleadas,"306,64"
GEORIDE CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"340,01"
GEOSA,Promocion del esp^ritu empresarial y de la adaptabilidad de las empresas y Refuerzo del,"2.918,95"
,nivel de competencia,
GEOSOL ALARMAS SL,Mejorar la empleabilidad de las personas desempleadas,"8,89"
GEOSOL IBERICA SL,Mejorar la empleabilidad de las personas desempleadas,"1.109,59"
"GEOSPATIUMLAB,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.096,96"
"GEOSTAR TECNOLOGIAS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.495,27"
GEOTEC DNT SL,Mejorar la empleabilidad de las personas desempleadas,"967,99"
"GEOTEC, ESTUDIS GEOTECNICS I",Mejorar la empleabilidad de las personas desempleadas,"895,96"
"MEDIAMBIENTALS, SL",,
GEOTECNIA 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"153,46"
"GEOTECNIA AVANZADA DE LOS MATERIALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.031,06"
GEOTECNIA CALIDAD Y MEDIOAMBIENTE SL,Mejorar la empleabilidad de las personas desempleadas,"679,95"
GEOTECNIA DESARROLLO Y SERVICIOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.193,26"
GEOTECNIA ESTRUCTURAS Y,Mejorar la empleabilidad de las personas desempleadas,"3.307,14"
ARQUITECTURAS SL,,
GEOTECNIA IN SITU MADRID S.L,Mejorar la empleabilidad de las personas desempleadas,"599,90"
GEOTERRA 717,Mejorar la empleabilidad de las personas desempleadas,"224,30"
"GEOTHERM 2028, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.273,06"
"GEOVIAL, S.L.P.",Mejorar la empleabilidad de las personas desempleadas,"2.494,87"
"GEOVIRTUAL, SL",Mejorar la empleabilidad de las personas desempleadas,"5.113,08"
"GEOVISA GESTIONES Y PROYECTOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"887,74"
"GEOX RESPIRA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.145,78"
"GEPARSA, SL",Mejorar la empleabilidad de las personas desempleadas,"500,00"
"GEPETO RUBI, SL",Mejorar la empleabilidad de las personas desempleadas,"1.997,71"
GEPIMA GESTION DE PINTURA Y,Mejorar la empleabilidad de las personas desempleadas,"157,76"
MANTANIMIENTO SL,,
GEPLAMA SA,Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
"GEPPETO CARPINTERIA EBANISTERIA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"951,15"
"GEPPETTO COPAS LEON, S.L.",Mejorar la empleabilidad de las personas desempleadas,"763,20"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

"GEPRAN, GESTION Y PREVENCION DE RIESGOS SL",Mejorar la empleabilidad de las personas desempleadas,"2.979,82"
"GEPRO XXI, SL",Mejorar la empleabilidad de las personas desempleadas,"670,95"
GEPROCECO SL,Mejorar la empleabilidad de las personas desempleadas,"770,80"
GEPROLAR PROMOCIONES INMOBILIARIAS SL,Mejorar la empleabilidad de las personas desempleadas,"2.811,87"
GEPROST SL,Mejorar la empleabilidad de las personas desempleadas,"134,51"
GEPROVICAL VALLADOLID SL,Mejorar la empleabilidad de las personas desempleadas,"672,84"
"GEPYME SERVICIOS INTEGRALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"427,34"
GER CREDIT SL,Mejorar la empleabilidad de las personas desempleadas,"1.325,29"
"GERACA JOYAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"195,94"
GERALDINE COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,"188,84"
GERANI THALASSA SL,Mejorar la empleabilidad de las personas desempleadas,"884,33"
GERANSU SL,Mejorar la empleabilidad de las personas desempleadas,"1.517,62"
"GERAPLANT ASSOCIATS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.980,35"
GERAR MOTOR SA,Mejorar la empleabilidad de las personas desempleadas,"172,31"
GERARD BOOKS S.L.,Mejorar la empleabilidad de las personas desempleadas,"212,48"
GERARDO ALONSO SL,Mejorar la empleabilidad de las personas desempleadas,"831,05"
"GERARDO CARRO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.609,04"
GERARDO GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
GERARDO JIMENEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.160,00"
GERARDO MELENDEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.274,42"
GERARDO MESA PEREZ SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"240,01"
GERARDO MINGUEZ INTERNATIONAL SL,Mejorar la empleabilidad de las personas desempleadas,"370,14"
GERARDO MORENO PERITACIONES S.L.,Mejorar la empleabilidad de las personas desempleadas,"857,00"
GERARDO ORCOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.569,93"
GERARDO PINAR SL,Mejorar la empleabilidad de las personas desempleadas,"263,81"
GERARDO RUIZ SA,Mejorar la empleabilidad de las personas desempleadas,"528,92"
"GERARDO SANZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"906,60"
GERARDO VIDAL S.L,Mejorar la empleabilidad de las personas desempleadas,"417,87"
GERARDO Y ANTONIO SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
GERAS CEREALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GERAUTO SURESTE SDAD COOP,Mejorar la empleabilidad de las personas desempleadas,"13,32"
"GERBARNI, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GERBER CATER SL,Mejorar la empleabilidad de las personas desempleadas,"824,39"
"GERBER SCIENTIFIC INTERNAC. SPAIN, S.A.",Mejorar la empleabilidad de las personas desempleadas,"4.404,98"
"GERC INARTUR, SL",Mejorar la empleabilidad de las personas desempleadas,"269,13"
GERCO ASTUR SL,Mejorar la empleabilidad de las personas desempleadas,"2.095,66"
GERCO GABINETE INMOBILIARIO SL,Mejorar la empleabilidad de las personas desempleadas,"892,50"
GERCU SA,Mejorar la empleabilidad de las personas desempleadas,"623,31"
GERDO SA,Mejorar la empleabilidad de las personas desempleadas,"200,01"
GEREC SL,Mejorar la empleabilidad de las personas desempleadas,"424,98"
"GERENCIA ADVOCATS I ECONOMISTES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"557,17"
"GERENCIA D EMPRESES GIRONA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.334,94"
GERENCIA DE CONSTRUCCION VIAL GROUP SL GERENCIA DE MEDIOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
,Mejorar la empleabilidad de las personas desempleadas,"21.318,78"
GERENCIA DEL SECTOR NAVAL,Apoyo a la gestion de los programas operativos,"530.148,00"
GERENCIA DEL SECTOR NAVAL,"Evaluacion, estudios, informacion y comunicacion","29.000,00"
GERENCIA DEL SECTOR NAVAL,"Evaluacion, estudios, informacion y comunicacion","28.047,00"
GERENCIA DEL SECTOR NAVAL,Promocion del esp^ritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"1.407.863,10"
GERENCIA EMPRESARIAL SL,Mejorar la empleabilidad de las personas desempleadas,"801,51"
GERENCIA MUNPAL. DE URBANISMO. AYTO. DE CORDOBA,Mejorar la empleabilidad de las personas desempleadas,"684.757,65"
"GERENCIA, ADMINISTRACION Y SERVICIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,71"
GERENCIAS DE RESTAURACION SL,Mejorar la empleabilidad de las personas desempleadas,"64,38"
GERENS MANAGEMENT GROUP SA,Mejorar la empleabilidad de las personas desempleadas,"10.692,45"
"GERENTES DE RIESGOS JIMENEZ BARBERO, S.L. GERESA 2000 SL",Mejorar la empleabilidad de las personas desempleadas,"2.326,75"
,Mejorar la empleabilidad de las personas desempleadas,"1.066,72"
GERESCAL SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"868,62"
GERESCO SL,Mejorar la empleabilidad de las personas desempleadas,"849,96"
GEREST SL,Mejorar la empleabilidad de las personas desempleadas,"1.546,52"
GERESVIR SL,Mejorar la empleabilidad de las personas desempleadas,"361,23"
"GERETEX, SL",Mejorar la empleabilidad de las personas desempleadas,"1.194,06"
"GERFAM RUBIROLA, SL",Mejorar la empleabilidad de las personas desempleadas,"265,60"
GERFEYA 2005 S.L.U.,Mejorar la empleabilidad de las personas desempleadas,"989,55"
"GER-FRANQUICIAS, SL",Mejorar la empleabilidad de las personas desempleadas,"321,08"
GERHISPALIS SERVICIOS GERIATRICOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GERIACEN MEDICAL S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.676,49"
GERIALBA 2008 S.L,Mejorar la empleabilidad de las personas desempleadas,"513,31"
"GERIALCO ASOCIADOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"257,86"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

"GERIASA, SERVICIOS SOCIOSANITARIOS, SOCIEDAD LIMITADA.",Mejorar la empleabilidad de las personas desempleadas,"1.268,48"
"GERIASISTENCIA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.495,82"
"GERIATENCION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"20.760,48"
"GERIATRIA LOS OLIVOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"6.175,57"
GERIATRIA Y SANIDAD SA,Mejorar la empleabilidad de las personas desempleadas,"159,94"
"GERIATRIC BELLESGUARD PARK, SL",Mejorar la empleabilidad de las personas desempleadas,"2.416,55"
"GERIATRIC EMILY, SL",Mejorar la empleabilidad de las personas desempleadas,"420,17"
"GERIATRIC HELVETIA, SL",Mejorar la empleabilidad de las personas desempleadas,"21,24"
"GERIATRIC NOGUES, SL",Mejorar la empleabilidad de las personas desempleadas,"675,25"
GERIATRIC SANTA MARIA DE LA VALL S.L.,Mejorar la empleabilidad de las personas desempleadas,"153,46"
GERIATRIC SON SARDINA SL.,Mejorar la empleabilidad de las personas desempleadas,"3.397,43"
"GERIATRIC VILASSAR 2005, SL",Mejorar la empleabilidad de las personas desempleadas,"1.450,00"
GERIATRICA MARTIN IBANEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.703,41"
GERIATRICA NAVASOL SL,Mejorar la empleabilidad de las personas desempleadas,"844,32"
GERIATRICA Y DEPENDENCIA S.L.,Mejorar la empleabilidad de las personas desempleadas,"424,98"
"GERIATRIC-CONFORT, SL",Mejorar la empleabilidad de las personas desempleadas,"9.816,75"
"GERIATRICO AITZEA, SL",Mejorar la empleabilidad de las personas desempleadas,"5.587,35"
"GERIATRICO DEL ADAJA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.969,49"
"GERIATRICO INDAUTXU SIGLO XXI, SA",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"GERIATRICO LA VINA, SL",Mejorar la empleabilidad de las personas desempleadas,"266,67"
"GERIATRICO REMOLINOS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.133,83"
"GERIATRICO RESIDENCIAL LLAVANERAS, SL",Mejorar la empleabilidad de las personas desempleadas,"545,76"
"GERIATRICO SAN PABLO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.770,83"
"GERIATRICO VISTALEGRE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"4.984,23"
"GERIATRICOS DE GALICIA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.937,48"
GERIATRICOS DEL NOROESTE SL,Mejorar la empleabilidad de las personas desempleadas,"561,79"
GERIATRICOS DEL PRINCIPADO S.A.,Mejorar la empleabilidad de las personas desempleadas,"2.295,19"
GERIATRICOS EXTREMENOS SA,Mejorar la empleabilidad de las personas desempleadas,"4.284,88"
GERIATRICOS URBANOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.154,53"
GERIATROS SA,Mejorar la empleabilidad de las personas desempleadas,"4.429,51"
GERIAYUDA ASISTENCIA SL,Mejorar la empleabilidad de las personas desempleadas,"633,30"
GERIBATH BANOS SL,Mejorar la empleabilidad de las personas desempleadas,"616,32"
"GERIBEM, SL",Mejorar la empleabilidad de las personas desempleadas,"400,00"
GERICED SL,Mejorar la empleabilidad de las personas desempleadas,"620,92"
GERICONFORT SL,Mejorar la empleabilidad de las personas desempleadas,"3.411,43"
"GERIEX, S.L.UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"38.548,28"
"GERIGESTIO 2001,S.A.",Mejorar la empleabilidad de las personas desempleadas,"637,47"
"GERIMEDICAL, SL",Mejorar la empleabilidad de las personas desempleadas,"528,91"
"GERINET, SLL",Mejorar la empleabilidad de las personas desempleadas,"1.081,79"
"GERIOLVEIRA, SL",Mejorar la empleabilidad de las personas desempleadas,"920,79"
"GERIPLUS, SL",Mejorar la empleabilidad de las personas desempleadas,"263,83"
GERISER VALENCIANA SL,Mejorar la empleabilidad de las personas desempleadas,"5.118,67"
"GERITRAS 2006,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.144,73"
"GERIVEL, SL",Mejorar la empleabilidad de las personas desempleadas,"119,22"
GERIZAMAR S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"GERMACLIM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.131,10"
GERMAINE DE CAPUCCINI SA,Mejorar la empleabilidad de las personas desempleadas,"2.054,07"
GERMALBE SL,Mejorar la empleabilidad de las personas desempleadas,"85,00"
GERMAN BERMEJO SERRANO SL,Mejorar la empleabilidad de las personas desempleadas,"3.693,24"
GERMAN BORDILS SL,Mejorar la empleabilidad de las personas desempleadas,"209,99"
"GERMAN CATALA TORRAS ARQUITECTES I ASSOCIATS, SL",Mejorar la empleabilidad de las personas desempleadas,"708,30"
GERMAN ESPIN ZAMBUDIO Y OTROS CB,Mejorar la empleabilidad de las personas desempleadas,"788,80"
GERMAN MADRID SA,Mejorar la empleabilidad de las personas desempleadas,"1.529,97"
"GERMAN MAEZTU, SL",Mejorar la empleabilidad de las personas desempleadas,"600,00"
"GERMAN MOTORS, SA",Mejorar la empleabilidad de las personas desempleadas,"956,68"
"GERMAN REAL ESTATE COMPANY, S.A",Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
"GERMAN REGUERO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"724,82"
GERMAN RODRIGUEZ SA,Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
GERMAN SANCHO ARRIBAS S.L,Mejorar la empleabilidad de las personas desempleadas,"466,69"
"GERMAN,EVA,LAURA,CECILIA Y ELENA MARTIN MARTIN, C.B.",Mejorar la empleabilidad de las personas desempleadas,"70,83"
GERMANISCHER LLOYD CERTIFICATION SERVICES SL,Mejorar la empleabilidad de las personas desempleadas,"1.559,00"
GERMANISCHER LLOYD ESPANA SL,Mejorar la empleabilidad de las personas desempleadas,"1.373,40"
GERMANOPTIC SL,Mejorar la empleabilidad de las personas desempleadas,"2.178,14"
GERMANS & PANS 21 SL,Mejorar la empleabilidad de las personas desempleadas,"4.792,96"
"GERMANS ALEGRET, SL",Mejorar la empleabilidad de las personas desempleadas,"1.195,61"
"GERMANS ALSINA, SA",Mejorar la empleabilidad de las personas desempleadas,"1.685,49"
GERMANS BALAGUE SL,Mejorar la empleabilidad de las personas desempleadas,"767,30"
"GERMANS BERTOLIN, SL",Mejorar la empleabilidad de las personas desempleadas,"561,83"
"GERMANS BRUNSO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.695,43"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GERMANS CALDENTEY SL,Mejorar la empleabilidad de las personas desempleadas,"424,98"
"GERMANS ESPELT ORRIOLS, CB",Mejorar la empleabilidad de las personas desempleadas,"933,59"
GERMANS FORCADELL BALADA CB,Mejorar la empleabilidad de las personas desempleadas,"343,54"
GERMANS J. BATLLE SL,Mejorar la empleabilidad de las personas desempleadas,"61,36"
GERMANS LLADO ALUMINIS SL,Mejorar la empleabilidad de las personas desempleadas,"626,67"
"GERMANS LLADO, SL",Mejorar la empleabilidad de las personas desempleadas,"146,62"
GERMANS MARI SA,Mejorar la empleabilidad de las personas desempleadas,"1.299,80"
GERMANS MARIN CB,Mejorar la empleabilidad de las personas desempleadas,"1.773,26"
"GERMANS MARTINELL FERRER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"149,95"
GERMANS MATO MARTIN SL,Mejorar la empleabilidad de las personas desempleadas,"1.133,28"
